1.000000000	0.788367531	0.367884038	0.974055462
1.000000000	0.240984108	0.328913016	0.956314736
1.000000000	0.991414225	0.171897649	0.499172510
1.000000000	0.305611567	0.410290739	0.917453591
1.000000000	0.777234186	0.654323631	0.752990518
1.000000000	0.970682812	0.673854033	0.007747054
1.000000000	0.938739764	0.678645729	0.969165334
1.000000000	0.723057495	0.603200521	0.185967858
1.000000000	0.118588032	0.166463978	0.459920458
1.000000000	0.640256493	0.966311313	0.739718222
1.000000000	0.139841758	0.835045350	0.102870831
1.000000000	0.442069070	0.408309101	0.090758373
1.000000000	0.921916115	0.280943641	0.476977086
1.000000000	0.297090335	0.451373776	0.587241079
1.000000000	0.631056017	0.200651890	0.762338340
1.000000000	0.665351142	0.178164651	0.125524397
1.000000000	0.180910526	0.719325695	0.534103860
1.000000000	0.093978868	0.877222539	0.078691032
1.000000000	0.634699773	0.797469064	0.016591781
1.000000000	0.658691719	0.538103681	0.356581662
1.000000000	0.380874622	0.861297552	0.150008897
1.000000000	0.117428267	0.292039436	0.171775226
1.000000000	0.135602764	0.149259053	0.776123905
1.000000000	0.239388415	0.734128979	0.738366773
1.000000000	0.290953065	0.151637415	0.333867818
1.000000000	0.086571621	0.525098952	0.145233067
1.000000000	0.817573699	0.817482133	0.618885609
1.000000000	0.146204840	0.911454014	0.916710032
1.000000000	0.152923625	0.096620360	0.562894314
1.000000000	0.614014311	0.470781463	0.207458106
