1.00000000	0.52525694	0.68579675	0.89648499
1.00000000	0.75083473	0.14985868	0.01704480
1.00000000	0.64925419	0.99090948	0.41914648
1.00000000	0.18596273	0.51948654	0.06511525
1.00000000	0.75702261	0.21232616	0.62492993
1.00000000	0.53435569	0.61328986	0.91734061
1.00000000	0.34221629	0.72621012	0.83773494
1.00000000	0.30274619	0.37378778	0.14261525
1.00000000	0.93175871	0.67867760	0.27438025
1.00000000	0.61746006	0.65094963	0.03530666
1.00000000	0.22139872	0.45152616	0.33062280
1.00000000	0.99900052	0.21033253	0.49779839
1.00000000	0.72994527	0.87082384	0.76145043
1.00000000	0.05341328	0.59613697	0.03108358
1.00000000	0.03800181	0.35313582	0.52076748
1.00000000	0.72391130	0.17085569	0.05568781
1.00000000	0.08847007	0.85431287	0.42047689
1.00000000	0.40987365	0.51006418	0.41611529
1.00000000	0.80053956	0.48334278	0.49167268
1.00000000	0.15147100	0.06579755	0.52522996
1.00000000	0.81670193	0.88495625	0.90163478
1.00000000	0.48751424	0.89080109	0.08071276
1.00000000	0.44001229	0.86488881	0.07052031
1.00000000	0.44281088	0.09649661	0.23286802
1.00000000	0.92612492	0.75955050	0.19877059
1.00000000	0.32909432	0.66300470	0.49633256
1.00000000	0.75534929	0.09691468	0.28822595
1.00000000	0.22116521	0.36892504	0.23459665
1.00000000	0.21249620	0.85029409	0.58420585
1.00000000	0.52932758	0.45339508	0.01954253
