1.000000000	0.597987684	0.208464061	0.414470614
1.000000000	0.884031946	0.542130840	0.982912670
1.000000000	0.272169203	0.259816384	0.298165591
1.000000000	0.818574928	0.251992686	0.025323634
1.000000000	0.682036705	0.006452158	0.464858585
1.000000000	0.204839943	0.281560341	0.611089492
1.000000000	0.952097862	0.186055659	0.847521610
1.000000000	0.262938678	0.056375680	0.990206131
1.000000000	0.952817499	0.820628951	0.680251444
1.000000000	0.708739456	0.802725271	0.306598025
1.000000000	0.272169809	0.120842114	0.679677581
1.000000000	0.312123359	0.063250392	0.708286932
1.000000000	0.776807670	0.853325662	0.006036456
1.000000000	0.552530566	0.535129601	0.992194675
1.000000000	0.981836940	0.478847100	0.195933937
1.000000000	0.314902421	0.155612819	0.322782544
1.000000000	0.414568780	0.751055399	0.822686751
1.000000000	0.963511485	0.462087171	0.952438108
1.000000000	0.641813176	0.183315710	0.653897976
1.000000000	0.878206670	0.953233937	0.911403171
1.000000000	0.463268888	0.951583675	0.455098742
1.000000000	0.995340872	0.795017974	0.893636585
1.000000000	0.915300234	0.682429441	0.183835706
1.000000000	0.064207395	0.655219074	0.867887858
1.000000000	0.504299782	0.255528301	0.232271804
1.000000000	0.327991330	0.923603304	0.879005888
1.000000000	0.699415759	0.137448736	0.991455212
1.000000000	0.985649406	0.566843841	0.574830307
1.000000000	0.472693458	0.938506319	0.084783331
1.000000000	0.306847441	0.712464846	0.627043455
