1.00000000	0.40400605	0.01636974	0.72440187
1.00000000	0.89412126	0.76820398	0.59535199
1.00000000	0.66874467	0.03031818	0.19841238
1.00000000	0.08000268	0.73203449	0.24969550
1.00000000	0.89772174	0.07429545	0.17014352
1.00000000	0.69048523	0.16411412	0.66319987
1.00000000	0.72874257	0.07517063	0.08291438
1.00000000	0.46660089	0.10641540	0.59719675
1.00000000	0.51429505	0.30388081	0.36124528
1.00000000	0.80329517	0.68956122	0.53813067
1.00000000	0.23253801	0.60573927	0.59264640
1.00000000	0.15259449	0.19151062	0.08464991
1.00000000	0.89688765	0.64812947	0.29094046
1.00000000	0.52793472	0.85962404	0.86196704
1.00000000	0.41433033	0.54493690	0.24149823
1.00000000	0.19771595	0.56483867	0.53074368
1.00000000	0.14085247	0.51577772	0.15291354
1.00000000	0.83452180	0.44880637	0.80876119
1.00000000	0.59635763	0.98612573	0.73324302
1.00000000	0.42734645	0.22980032	0.56870653
1.00000000	0.49200934	0.96234421	0.47761450
1.00000000	0.32368954	0.84029542	0.14107231
1.00000000	0.05738132	0.39176455	0.03878638
1.00000000	0.60610540	0.36923704	0.28099266
1.00000000	0.80194778	0.68197129	0.28633665
1.00000000	0.54891361	0.11419459	0.62205067
1.00000000	0.78475273	0.46448683	0.39818024
1.00000000	0.79750632	0.08962996	0.24136872
1.00000000	0.63971853	0.34183521	0.91602598
1.00000000	0.81773199	0.80407287	0.05113500
